Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S84983754,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-06,02:36 PM,eBird - Traveling Count,114,1,4.76,,2
S86260185,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S86444556,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-26,04:11 PM,eBird - Traveling Count,87,1,5.,,2
S87475363,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-08,10:47 AM,eBird - Traveling Count,180,1,6.97,,2
S87756001,Downy Woodpecker,Dryobates pubescens,10805,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-10,01:32 PM,eBird - Traveling Count,117,1,5.24,,2
S75832121,Downy Woodpecker,Dryobates pubescens,10805,4,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-04,03:30 PM,eBird - Traveling Count,56,1,1.8,,1
S76685544,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-25,03:52 PM,eBird - Traveling Count,39,1,2.07,,2
S77138593,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-12-06,10:25 AM,eBird - Traveling Count,25,1,1.61,,2
S76084500,Downy Woodpecker,Dryobates pubescens,10805,2,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2020-11-10,10:45 AM,eBird - Traveling Count,126,1,2.78,,4
S78399851,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-01-01,10:45 AM,eBird - Traveling Count,138,1,4.39,,4
S79019935,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-01-10,12:20 PM,eBird - Traveling Count,85,1,3.53,,2
S88276720,Downy Woodpecker,Dryobates pubescens,10805,2,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-05-15,10:02 AM,eBird - Traveling Count,193,0,5.39,,2
S76000678,Downy Woodpecker,Dryobates pubescens,10805,2,CA-QC,Montréal,L11363355,Technoparc Mtl--Éco-Campus,45.477373,-73.758144,2020-11-08,09:32 AM,eBird - Traveling Count,161,1,3.14,,2
S76854128,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Papineau,L4775304,"Halte, Chutes de Ripon",45.7906693,-75.09718,2020-11-29,11:31 AM,eBird - Stationary Count,10,1,,,2
S84884415,Downy Woodpecker,Dryobates pubescens,10805,4,CA-QC,Papineau,L6066332,PN de Plaisance--Marais aux rubaniers,45.5951224,-75.0866175,2021-04-04,01:01 PM,eBird - Traveling Count,155,1,6.97,,2
S75344278,Downy Woodpecker,Dryobates pubescens,10805,3,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-10-24,10:49 AM,eBird - Traveling Count,255,1,8.81,,2
S76514889,Downy Woodpecker,Dryobates pubescens,10805,2,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-11-21,11:01 AM,eBird - Traveling Count,217,1,9.63,,2
S83824699,Downy Woodpecker,Dryobates pubescens,10805,5,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-03-21,11:31 AM,eBird - Traveling Count,172,1,7.45,,2
S87669468,Downy Woodpecker,Dryobates pubescens,10805,2,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
S76514872,Downy Woodpecker,Dryobates pubescens,10805,1,CA-QC,Roussillon,L1138695,RécréoParc (Côte-Ste-Catherine),45.4088164,-73.5745737,2020-11-21,03:35 PM,eBird - Traveling Count,40,1,2.65,,2
S74982148,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Longueuil,L1658613,PN des Îles-de-Boucherville (incluant Île Charron),45.594218,-73.4755858,2020-10-17,09:49 AM,eBird - Traveling Count,340,1,13.76,,2
S76007767,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L247704,Arboretum Morgan,45.428871,-73.9520833,2020-11-08,01:30 PM,eBird - Traveling Count,92,1,2.86,,2
S74688022,Hairy Woodpecker,Dryobates villosus,10831,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-11,07:23 AM,eBird - Traveling Count,168,1,6.5,,1
S74822441,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-14,04:30 PM,eBird - Casual Observation,,0,,,2
S75040214,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-18,11:35 AM,eBird - Traveling Count,69,1,2.59,,2
S75227815,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-22,03:27 PM,eBird - Traveling Count,95,1,2.44,,2
S75268894,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-23,03:24 PM,eBird - Traveling Count,128,1,3.84,,3
S75571532,Hairy Woodpecker,Dryobates villosus,10831,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-29,04:03 PM,eBird - Traveling Count,38,0,1.18,,2,,,Birthday checklist!
S75633830,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-31,07:39 AM,eBird - Traveling Count,161,1,6.94,,1
S75745505,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-02,12:26 PM,eBird - Traveling Count,33,1,2.08,,2
S75873349,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,03:15 PM,eBird - Traveling Count,93,1,4.77,,2
S76541720,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-22,07:01 AM,eBird - Traveling Count,187,1,2.59,,1,,,,282237311
S76629227,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-24,07:02 AM,eBird - Traveling Count,141,1,5.62,,1
S76702546,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-26,07:31 AM,eBird - Traveling Count,52,1,2.62,,1
S76902252,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-30,07:48 AM,eBird - Traveling Count,132,1,2.29,,1
S86260185,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S86444556,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-26,04:11 PM,eBird - Traveling Count,87,1,5.,,2
S85257624,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Montréal,L476082,PN du Cap-St-Jacques,45.4645346,-73.9315517,2021-04-10,01:44 PM,eBird - Traveling Count,139,1,4.65,,2
S74398418,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-10-04,07:40 AM,eBird - Traveling Count,89,1,2.13,,1
S75832121,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-04,03:30 PM,eBird - Traveling Count,56,1,1.8,,1
S76205411,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-13,03:34 PM,eBird - Traveling Count,32,1,1.36,,2
S76375572,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-17,10:41 AM,eBird - Traveling Count,37,1,1.12,,1
S78399851,Hairy Woodpecker,Dryobates villosus,10831,4,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-01-01,10:45 AM,eBird - Traveling Count,138,1,4.39,,4
S79019935,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-01-10,12:20 PM,eBird - Traveling Count,85,1,3.53,,2
S85346673,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-11,03:10 PM,eBird - Traveling Count,104,1,3.,,4
S76000678,Hairy Woodpecker,Dryobates villosus,10831,3,CA-QC,Montréal,L11363355,Technoparc Mtl--Éco-Campus,45.477373,-73.758144,2020-11-08,09:32 AM,eBird - Traveling Count,161,1,3.14,,2
S84884415,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Papineau,L6066332,PN de Plaisance--Marais aux rubaniers,45.5951224,-75.0866175,2021-04-04,01:01 PM,eBird - Traveling Count,155,1,6.97,,2
S76867418,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Papineau,L2200806,PN de Plaisance--Presqu'îles (Grande & Petite),45.5967913,-75.0927215,2020-11-29,12:54 PM,eBird - Traveling Count,122,1,4.66,,2
S75344278,Hairy Woodpecker,Dryobates villosus,10831,3,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-10-24,10:49 AM,eBird - Traveling Count,255,1,8.81,,2
S76514889,Hairy Woodpecker,Dryobates villosus,10831,2,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-11-21,11:01 AM,eBird - Traveling Count,217,1,9.63,,2
S83824699,Hairy Woodpecker,Dryobates villosus,10831,3,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-03-21,11:31 AM,eBird - Traveling Count,172,1,7.45,,2
S87669468,Hairy Woodpecker,Dryobates villosus,10831,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
S76541720,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-22,07:01 AM,eBird - Traveling Count,187,1,2.59,,1
S77097162,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-12-05,12:28 PM,eBird - Traveling Count,56,1,3.2,,2,F Flyover,Vocal
S82955423,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-03-07,11:49 AM,eBird - Traveling Count,84,1,5.,,2
S88854483,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-23,05:11 PM,eBird - Traveling Count,62,1,2.12,,2
S89222559,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-29,01:53 PM,eBird - Traveling Count,154,1,6.34,,2
S88913782,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S75832121,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-04,03:30 PM,eBird - Traveling Count,56,1,1.8,,1,,At feeder.
S76205411,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-11-13,03:34 PM,eBird - Traveling Count,32,1,1.36,,2
S84690642,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-03,12:28 PM,eBird - Traveling Count,131,1,5.33,,2
S76000678,Pileated Woodpecker,Dryocopus pileatus,11150,2,CA-QC,Montréal,L11363355,Technoparc Mtl--Éco-Campus,45.477373,-73.758144,2020-11-08,09:32 AM,eBird - Traveling Count,161,1,3.14,,2
S83824699,Pileated Woodpecker,Dryocopus pileatus,11150,X,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-03-21,11:31 AM,eBird - Traveling Count,172,1,7.45,,2
S76514872,Pileated Woodpecker,Dryocopus pileatus,11150,1,CA-QC,Roussillon,L1138695,RécréoParc (Côte-Ste-Catherine),45.4088164,-73.5745737,2020-11-21,03:35 PM,eBird - Traveling Count,40,1,2.65,,2
S75268894,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-23,03:24 PM,eBird - Traveling Count,128,1,3.84,,3
S86260185,Northern Flicker,Colaptes auratus,11284,3,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S87475363,Northern Flicker,Colaptes auratus,11284,8,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-08,10:47 AM,eBird - Traveling Count,180,1,6.97,,2
S88913782,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S74398418,Northern Flicker,Colaptes auratus,11284,4,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-10-04,07:40 AM,eBird - Traveling Count,89,1,2.13,,1
S76084500,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2020-11-10,10:45 AM,eBird - Traveling Count,126,1,2.78,,4
S85346673,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-11,03:10 PM,eBird - Traveling Count,104,1,3.,,4
S85544852,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-14,01:45 PM,eBird - Traveling Count,124,1,3.,,2
S89669697,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-06-05,12:49 PM,eBird - Traveling Count,128,1,4.04,,2
S84884415,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Papineau,L6066332,PN de Plaisance--Marais aux rubaniers,45.5951224,-75.0866175,2021-04-04,01:01 PM,eBird - Traveling Count,155,1,6.97,,2
S75344278,Northern Flicker,Colaptes auratus,11284,1,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2020-10-24,10:49 AM,eBird - Traveling Count,255,1,8.81,,2
S87669468,Northern Flicker,Colaptes auratus,11284,3,CA-QC,Roussillon,L465864,RF Marguerite-D'Youville,45.3914585,-73.7611771,2021-05-09,09:15 AM,eBird - Traveling Count,352,1,8.36,,4
S88276720,American Kestrel,Falco sparverius,11407,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-05-15,10:02 AM,eBird - Traveling Count,193,0,5.39,,2
S89669697,American Kestrel,Falco sparverius,11407,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-06-05,12:49 PM,eBird - Traveling Count,128,1,4.04,,2
S90508590,American Kestrel,Falco sparverius,11407,2,CA-QC,Montréal,L11363355,Technoparc Mtl--Éco-Campus,45.477373,-73.758144,2021-06-12,11:33 AM,eBird - Traveling Count,82,0,2.29,,2
S73998403,Merlin,Falco columbarius,11441,1,CA-QC,La Haute-Côte-Nord,L3769317,Centre d’int. et d’obs. de Cap-de-Bon-Désir,48.271834,-69.469619,2020-09-24,11:07 AM,eBird - Traveling Count,58,1,.54,,1
S74580073,Merlin,Falco columbarius,11441,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-08,03:30 PM,eBird - Casual Observation,,0,,,2
S74688022,Merlin,Falco columbarius,11441,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-10-11,07:23 AM,eBird - Traveling Count,168,1,6.5,,1
S75855813,Merlin,Falco columbarius,11441,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,07:53 AM,eBird - Traveling Count,104,1,5.56,,1
S75873349,Merlin,Falco columbarius,11441,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-05,03:15 PM,eBird - Traveling Count,93,1,4.77,,2
S76038773,Merlin,Falco columbarius,11441,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-09,06:47 AM,eBird - Traveling Count,180,1,11.24,,1,,On the pine tree good for perching birds at the boundary of the two cemetery. Got a perfect look in the sun.
S76093683,Merlin,Falco columbarius,11441,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-10,02:47 PM,eBird - Traveling Count,97,1,3.68,,2
S76113232,Merlin,Falco columbarius,11441,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2020-11-11,06:32 AM,eBird - Traveling Count,138,1,6.2,,2
S86260185,Merlin,Falco columbarius,11441,X,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1,,Heard
S74398418,Merlin,Falco columbarius,11441,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2020-10-04,07:40 AM,eBird - Traveling Count,89,1,2.13,,1
S84690642,Merlin,Falco columbarius,11441,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-03,12:28 PM,eBird - Traveling Count,131,1,5.33,,2
S88854483,Peregrine Falcon,Falco peregrinus,11487,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-23,05:11 PM,eBird - Traveling Count,62,1,2.12,,2
S88412347,Peregrine Falcon,Falco peregrinus,11487,2,CA-QC,Montréal,L14990728,Jardin du Chemin de la Croix,45.4929101,-73.6160913,2021-05-16,01:33 PM,eBird - Traveling Count,83,1,.44,,2
S85412299,Peregrine Falcon,Falco peregrinus,11487,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2021-04-12,03:55 PM,eBird - Stationary Count,60,1,,,2
S89222559,Eastern Wood-Pewee,Contopus virens,16135,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-29,01:53 PM,eBird - Traveling Count,154,1,6.34,,2
S88913782,Eastern Wood-Pewee,Contopus virens,16135,3,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S89067708,Eastern Wood-Pewee,Contopus virens,16135,2,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2021-05-27,06:48 AM,eBird - Traveling Count,78,1,1.84,,1
S90508590,Willow Flycatcher,Empidonax traillii,16179,1,CA-QC,Montréal,L11363355,Technoparc Mtl--Éco-Campus,45.477373,-73.758144,2021-06-12,11:33 AM,eBird - Traveling Count,82,0,2.29,,2
S89669697,Least Flycatcher,Empidonax minimus,16190,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-06-05,12:49 PM,eBird - Traveling Count,128,1,4.04,,2
S90508590,Least Flycatcher,Empidonax minimus,16190,1,CA-QC,Montréal,L11363355,Technoparc Mtl--Éco-Campus,45.477373,-73.758144,2021-06-12,11:33 AM,eBird - Traveling Count,82,0,2.29,,2
S86260185,Eastern Phoebe,Sayornis phoebe,16233,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-04-24,06:00 AM,eBird - Traveling Count,262,1,9.6,,1
S89222559,Eastern Phoebe,Sayornis phoebe,16233,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-29,01:53 PM,eBird - Traveling Count,154,1,6.34,,2
S88412347,Eastern Phoebe,Sayornis phoebe,16233,1,CA-QC,Montréal,L14990728,Jardin du Chemin de la Croix,45.4929101,-73.6160913,2021-05-16,01:33 PM,eBird - Traveling Count,83,1,.44,,2
S88913782,Eastern Phoebe,Sayornis phoebe,16233,2,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S85346673,Eastern Phoebe,Sayornis phoebe,16233,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-04-11,03:10 PM,eBird - Traveling Count,104,1,3.,,4,,,,325622001
S84884415,Eastern Phoebe,Sayornis phoebe,16233,2,CA-QC,Papineau,L6066332,PN de Plaisance--Marais aux rubaniers,45.5951224,-75.0866175,2021-04-04,01:01 PM,eBird - Traveling Count,155,1,6.97,,2
S88412187,Great Crested Flycatcher,Myiarchus crinitus,16555,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-17,05:05 PM,eBird - Traveling Count,58,0,1.71,,2
S88580848,Great Crested Flycatcher,Myiarchus crinitus,16555,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-19,05:05 PM,eBird - Traveling Count,102,0,3.1,,2
S88854483,Great Crested Flycatcher,Myiarchus crinitus,16555,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-23,05:11 PM,eBird - Traveling Count,62,1,2.12,,2
S89222559,Great Crested Flycatcher,Myiarchus crinitus,16555,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-29,01:53 PM,eBird - Traveling Count,154,1,6.34,,2
S88913782,Great Crested Flycatcher,Myiarchus crinitus,16555,2,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S88580806,Great Crested Flycatcher,Myiarchus crinitus,16555,2,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2021-05-20,06:31 AM,eBird - Traveling Count,86,0,2.47,,1
S89067708,Great Crested Flycatcher,Myiarchus crinitus,16555,1,CA-QC,Montréal,L469060,Parc Summit,45.4917128,-73.6071465,2021-05-27,06:48 AM,eBird - Traveling Count,78,1,1.84,,1
S89669697,Great Crested Flycatcher,Myiarchus crinitus,16555,1,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-06-05,12:49 PM,eBird - Traveling Count,128,1,4.04,,2
S90508464,Great Crested Flycatcher,Myiarchus crinitus,16555,1,CA-QC,Papineau,L12822426,"Lac-Simon, Quebec, CA (45.928, -75.067)",45.9279223,-75.0667161,2021-06-20,03:36 PM,eBird - Traveling Count,38,1,1.29,,2
S89295836,Eastern Kingbird,Tyrannus tyrannus,16691,2,CA-QC,Montréal,L351551,Parc des Rapides,45.4277985,-73.5921872,2021-05-30,01:46 PM,eBird - Traveling Count,104,1,2.22,,3
S89669697,Eastern Kingbird,Tyrannus tyrannus,16691,2,CA-QC,Montréal,L11363345,Parc écologique des Sources,45.474413,-73.763488,2021-06-05,12:49 PM,eBird - Traveling Count,128,1,4.04,,2
S87475363,Blue-headed Vireo,Vireo solitarius,18380,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-08,10:47 AM,eBird - Traveling Count,180,1,6.97,,2
S87756001,Blue-headed Vireo,Vireo solitarius,18380,2,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-10,01:32 PM,eBird - Traveling Count,117,1,5.24,,2
S88913782,Blue-headed Vireo,Vireo solitarius,18380,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S90508464,Blue-headed Vireo,Vireo solitarius,18380,2,CA-QC,Papineau,L12822426,"Lac-Simon, Quebec, CA (45.928, -75.067)",45.9279223,-75.0667161,2021-06-20,03:36 PM,eBird - Traveling Count,38,1,1.29,,2
S88913782,Philadelphia Vireo,Vireo philadelphicus,18395,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2021-05-24,09:29 AM,eBird - Traveling Count,347,1,9.75,,4
S88412187,Warbling Vireo,Vireo gilvus,18396,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-17,05:05 PM,eBird - Traveling Count,58,0,1.71,,2
